#Partner hier bedeutet die Partner, von denen der Agent Status Info bekommt.
#Handeltag;AgentName;Typ;Kommunikation;Beschreibung;Abschlag;MovingDays;RelativeGewinn;RelativeGewinnPozent;AbsoluteGewinn;AbsoluteGewinnPozent;PartnerName;Typ;AbschlagProzent;Movingsdays;RelativeGewinn;RelativeGewinnProzent;
00001;V86;Investor;Keine Kommunikation; so konfiguriert dass er keinen Einfluss von anderen NoiseTrader hat;
00002;V86;Investor;Keine Kommunikation; so konfiguriert dass er keinen Einfluss von anderen NoiseTrader hat;
00003;V86;Investor;Keine Kommunikation; so konfiguriert dass er keinen Einfluss von anderen NoiseTrader hat;
00004;V86;Investor;Keine Kommunikation; so konfiguriert dass er keinen Einfluss von anderen NoiseTrader hat;
00005;V86;Investor;Keine Kommunikation; so konfiguriert dass er keinen Einfluss von anderen NoiseTrader hat;
00006;V86;Investor;Keine Kommunikation; so konfiguriert dass er keinen Einfluss von anderen NoiseTrader hat;
00007;V86;Investor;Keine Kommunikation; so konfiguriert dass er keinen Einfluss von anderen NoiseTrader hat;
00008;V86;Investor;Keine Kommunikation; so konfiguriert dass er keinen Einfluss von anderen NoiseTrader hat;
00009;V86;Investor;Keine Kommunikation; so konfiguriert dass er keinen Einfluss von anderen NoiseTrader hat;
000010;V86;Investor;Keine Kommunikation; so konfiguriert dass er keinen Einfluss von anderen NoiseTrader hat;
000011;V86;Investor;Keine Kommunikation; so konfiguriert dass er keinen Einfluss von anderen NoiseTrader hat;
000012;V86;Investor;Keine Kommunikation; so konfiguriert dass er keinen Einfluss von anderen NoiseTrader hat;
000013;V86;Investor;Keine Kommunikation; so konfiguriert dass er keinen Einfluss von anderen NoiseTrader hat;
000014;V86;Investor;Keine Kommunikation; so konfiguriert dass er keinen Einfluss von anderen NoiseTrader hat;
000015;V86;Investor;Keine Kommunikation; so konfiguriert dass er keinen Einfluss von anderen NoiseTrader hat;
